symbol,close,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason
SHREEPUSHK,421.5,False,True,True,True,True,True,2.628442990001807,4.4755713,2.81604615176131,True,0.2082532652805464,False,37.0,False,0.8039109179793591,23.0,-0.55,0,True,▃▅▇▅▄▃▅▇▆▆▁▄▄▂█▅▆▇▅▃,0.19354381990655534,0.06238185255198481,0.15337422315461402,0.016160262487656674,UP,True,53,59.0,WATCH,NONE,,GREEN,C,WATCHLIST,CMF positive
UFBL,708.5,False,True,True,True,False,True,0.34785749904409324,5.19195885,0.38466711885185717,False,0.270900510743804,True,53.16,True,1.0235674676524953,39.0,-0.16,0,True,▂▃▂▃▃▃▅▄▁▁▄▅▅█▆▄▆▄▁▄,0.28829893626693326,1.3039901141426298,0.24812933951499194,1.2577685240783016,FLAT,True,100,58.0,WATCH,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader"
DEEDEV,476.35,True,True,True,True,False,True,0.2960820458883347,10.588212530000002,0.32665910123089487,False,0.20795356722462582,True,53.78,True,1.1896914058179406,80.0,0.78,0,True,▄▁▃▄▄▅▅▃▃█▃▂▆▄▅▂▃▄▅▅,0.24552229049548968,0.5671985523934859,0.20535269374354836,0.5209769623291578,FLAT,True,97,58.0,WATCH,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader"
GREAVESCOT,221.95,True,True,True,True,False,True,0.4591174613120561,27.31152457,0.4791798949875291,False,0.05515841259510609,True,39.07,True,1.008336129248716,53.0,-0.02,0,True,▆▄▄▆█▄▆▄▁▄▂▄▄▃▃▆▃▄▆▄,0.1667455185827682,0.3519522446244747,0.1265759218308269,0.3057306545601466,FLAT,True,91,58.0,WATCH,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader"
AKUMS,649.85,False,True,True,True,True,True,2.1348267566589105,54.510847670000004,2.285154758010202,True,0.14132596769493408,True,39.49,False,0.8234545890546642,8.0,-1.32,0,False,▃▁▃▄▆▆▆▄▇▅▆▆▆▇█▆▆▄█▄,0.18531691746466028,0.22313194052324503,0.14514732071271896,0.1769103504589169,FLAT,True,82,58.0,WATCH,NONE,,GREEN,C,WATCHLIST,CMF positive
NAUKRI,1159.45,False,True,True,True,True,False,10.47877635133671,1937.105753005,12.171815747640856,True,0.2390629904521122,True,25.64,False,0.4709599206494986,0.0,-3.61,0,False,▇▅▆▆▆▅▄▆▇▁▃██▆▆▆▃▅▅▁,0.17998168125381642,0.15840743331002116,0.1398120845018751,0.11218584324569303,UP,True,73,58.0,WATCH,NONE,,GREEN,C,WATCHLIST,CMF positive
SONACOMS,671.2,False,True,True,True,True,True,1.0754978545539733,140.63693872000002,1.1549505117876953,True,0.1008246909255443,True,51.66,True,1.0204242879153005,56.0,0.2,0,True,▆▇▄▅▄▅▅▄▄▃▇▆▆▇▅▄▁▃█▅,0.1152280468555289,0.1402361335258644,0.07505845010358758,0.09401454346153626,FLAT,True,70,58.0,WATCH,NONE,,GREEN,C,WATCHLIST,CMF positive
ALKEM,5667.5,False,True,True,True,True,True,1.4710803234659582,113.6163725,1.5317421176900525,True,-0.1970851843917687,True,61.31,True,1.1291391948138052,67.0,0.45,0,True,▁▆▃▅▆▆▇▇▅▂▆▇▇▆▅▇▇█▆▇,0.058257865745495296,0.06053517964071853,0.01808826899355398,0.014313589576390395,UP,True,53,58.0,WATCH,NONE,,GREEN,C,WATCHLIST,No standout factor
3MINDIA,35260.0,False,True,True,True,True,True,0.7105386030926419,9.121762,0.7491665966323677,False,0.11243909586041266,True,46.97,True,1.0444857069791749,35.0,-0.3,0,True,▇▇▇█▄▅▆▇▇▅▆▆▆▆▁▄▇▅▇▆,0.10932829951234857,0.04846862920011885,0.06915870276040725,0.0022470391357907182,UP,True,50,58.0,WATCH,NONE,,GREEN,C,WATCHLIST,CMF positive
DIACABS,224.95,False,True,True,True,True,True,3.959958738021998,439.28267493000004,4.28600760930714,True,-0.03649290214451949,False,25.28,False,0.6608200128086158,4.0,-1.78,0,True,▂▃▄▃▄▄▅▂▄▅▂▃▃▃▄▄▃█▄▁,0.11102879438929225,0.3584757533667491,0.07085919763735093,0.31225416330242095,FLAT,True,91,57.0,WATCH,NONE,,GREEN,C,WATCHLIST,RS leader
TEJASNET,546.95,True,False,True,True,False,False,0.36451121208436277,128.64444493500002,0.33547288753422005,False,0.0768574363590997,False,32.29,True,1.5763137982376918,57.0,0.29,5,True,▂▁▂▄▃▂▂▂▄▄▃▃▃▅▂▅▆▆█▇,0.011839792803626015,0.32129484237226724,-0.028329803948315302,0.2750732523079391,FLAT,True,90,57.0,WATCH,NONE,DEL32% ▂▁▂▄▃▂▂▂▄▄▃▃▃▅▂▅▆▆█▇ P57 Z+0.3 5D,GREEN,C,WATCHLIST,"5D high delivery, CMF positive, RS leader"
RADICO,4098.6,True,True,True,True,False,True,1.8824200657228953,276.93748368,2.0304084632361885,False,0.3038309469555313,False,56.61,True,1.0750197020480634,56.0,0.23,0,True,▄▃▆▅▆█▃▂▂▄▄▄▄▇▆▄▆▅▁▅,0.1707944125460623,0.23623092236230936,0.130624815794121,0.19000933229798123,FLAT,True,83,57.0,WATCH,NONE,,GREEN,C,WATCHLIST,CMF positive
RELTD,183.08,False,True,True,True,True,True,1.813620731935281,38.447239392,2.064242286663862,True,0.3240755330854631,False,32.11,False,0.7809137006456948,7.0,-1.58,0,False,▄▆▇▆▆██▁▂▃▄▅▅█▇█▅▆▆▄,0.423307160071523,0.22134756504336228,0.3831375633195817,0.17512597497903415,UP,True,82,57.0,WATCH,NONE,,GREEN,C,WATCHLIST,CMF positive
ARVINDFASN,466.45,True,False,True,True,False,False,2.5118093559517387,27.16184995,2.4914068174107906,False,-0.05231646146966397,True,83.55,True,1.522814883670066,99.0,3.0,1,True,▂▁▁▁▃▁▂▄▂▄▂▂▂▆▄▂▃▄▄█,0.029577309347754044,0.03048713133767822,-0.010592287404187273,-0.015734458726649914,UP,False,46,57.0,WATCH,SEED,DEL84% ▂▁▁▁▃▁▂▄▂▄▂▂▂▆▄▂▃▄▄█ P99 Z+3.0,GREEN,C,WATCHLIST,Delivery P99
POLICYBZR,1608.0,False,False,False,False,False,False,2.687335641439344,1103.3809776,2.7108907832077325,True,0.24556603287850617,True,70.52,True,1.2488378476495743,96.0,1.73,0,True,▄▂▁▆▆▇▂▅▃▃▁▂▂▃█▂▄▆▃█,0.07393307954317785,-0.03307276007215876,0.03376348279123653,-0.07929435013648689,UP,False,29,57.0,WATCH,SEED,,GREEN,C,WATCHLIST,"Delivery P96, CMF positive"
QUESS,299.25,False,True,True,True,True,True,0.9724021459669092,18.5372208,1.1340861507482796,False,0.211617956969673,True,45.14,True,1.0705053714990396,19.0,-0.72,0,False,▃▃▅▅▃▅█▇▆▅▅▅▅▅▁▃▄▄▆▅,0.26175317282961585,0.5055846246729725,0.22158357607767454,0.45936303460864436,FLAT,True,95,56.0,WATCH,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader"
MPHASIS,2374.6,False,True,True,False,True,False,2.298059239261525,294.44707556,2.397399861248787,True,0.08067276553265293,True,39.46,False,0.8935991938131957,21.0,-0.81,0,True,▅▃▂▄▃▅▃▁▅█▆▁▁▇▄▂▂▃▂▂,0.014569536423840956,0.04843480948386225,-0.02560006032810036,0.002213219419534118,FLAT,True,50,56.0,WATCH,NONE,,GREEN,C,WATCHLIST,CMF positive
STAR,1128.2,False,True,True,True,True,True,0.4862477552952491,9.12646108,0.5105407625354792,False,0.051221127053074855,False,56.71,True,1.263732590529248,96.0,1.59,0,True,▅▃▆▄▄▂▂▄▆▁▃██▃▆▃▄▄▄▇,0.10934119960668642,0.026990123344408534,0.0691716028547451,-0.0192314667199196,UP,False,46,56.0,WATCH,NONE,,GREEN,C,WATCHLIST,"Delivery P96, CMF positive"
PGEL,578.6,False,True,True,True,True,False,1.6328461112785224,268.95393602,1.7815610352327795,True,0.22514903235814515,False,19.6,False,0.6783415241918739,12.0,-1.17,0,True,▄▂▃▃▁▂▃▅▂█▅▄▄▅▆▆▅▃▆▂,0.20591913297207176,0.024977856510186136,0.16574953622013044,-0.021243733554141997,UP,False,45,56.0,WATCH,NONE,,GREEN,C,WATCHLIST,CMF positive
NATCOPHARM,984.15,False,True,True,True,True,False,3.666192414925452,230.49550795499997,4.081377069388095,True,0.02955526706460832,True,29.05,False,0.6708387215961574,14.0,-1.01,0,True,▆▄▃▄▅▆▃▄▅▃▂▄▄▅█▆▆▆▄▁,0.13774566473988448,-0.0970272502064411,0.09757606798794316,-0.14324884027076923,UP,False,14,56.0,WATCH,NONE,,GREEN,C,WATCHLIST,CMF positive
SIGMAADV,541.35,False,True,True,True,True,True,1.188067888224503,32.2124904,1.6577772760489802,True,0.34760321267633726,False,46.18,False,0.712176239715623,,,0,False,▄▂▃▃▄▅▄▂▂█▂█▄▄▂▁▃▂▂▁,0.6767848846213411,2.138624768089054,0.6366152878693998,2.092403178024726,FLAT,True,100,55.0,WATCH,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader"
WEWORK,737.0,False,True,True,True,False,True,2.137472384318391,50.7409023,2.337339888691037,False,-0.07454408370326696,False,51.78,True,1.0657391017988722,40.0,-0.15,0,True,▄▄▅▃▄█▁▃▄▆▆▆▆▇▅▆▃▁▆▅,0.13717018978552686,0.36582653817642696,0.09700059303358555,0.31960494811209883,FLAT,True,92,55.0,WATCH,NONE,,GREEN,C,WATCHLIST,RS leader
HLEGLAS,404.35,False,True,True,True,True,False,6.364859306537371,34.22612488,6.702461307513632,True,0.03349006905637726,True,33.16,False,0.8027597893844943,14.0,-1.0,0,True,▅▄▁▄█▄▆█▂▆▆██▆▆▆▃▆▆▃,0.08740083366949047,0.23409125591332236,0.04723123691754916,0.18786966584899423,FLAT,True,83,55.0,WATCH,NONE,,GREEN,C,WATCHLIST,CMF positive
CHOLAFIN,1790.1,False,True,True,True,False,True,0.48307666697632046,170.02602513,0.5188299801706039,False,0.0874388845170926,False,69.26,True,1.1246245027198183,91.0,1.27,0,True,▄▃▂▅▆▃▃▆▆▆▃███▅▁▅▅▂▇,0.20464333781964994,0.12641580669519237,0.16447374106770862,0.08019421663086423,UP,True,68,55.0,WATCH,SEED,,GREEN,C,WATCHLIST,"Delivery P91, CMF positive"
DELHIVERY,517.9,True,True,True,True,False,True,1.0348192711970416,291.53528399,1.1039038446345184,False,0.27608622255478743,False,60.23,True,1.1280927497143713,91.0,1.12,0,True,▄▄█▅▅▅▁▅▁▄█▅▅▅▅▂▃▅▅▆,0.17865270823850699,0.11929976226496652,0.13848311148656567,0.07307817220063839,UP,True,66,55.0,WATCH,SEED,,GREEN,C,WATCHLIST,"Delivery P91, CMF positive"
JAMNAAUTO,135.38,True,True,True,True,False,True,0.4672633140530361,13.427868369999999,0.4826627683160593,False,0.10436187614424405,False,55.13,True,1.300849457291175,94.0,1.51,0,True,▂▅▁▄▁▂▂▃▃▄▅▅▅▄▇▃▂▄▄█,0.13374089272255252,0.08730222472090587,0.0935712959706112,0.04108063465657774,UP,True,60,55.0,WATCH,SEED,,GREEN,C,WATCHLIST,"Delivery P94, CMF positive"
AZAD,2275.3,False,True,True,True,True,True,2.095101326002548,236.97545289,2.244782541032659,True,-0.12157500573189896,True,41.3,False,0.9347063483082493,23.0,-0.72,0,True,▃▅█▃▃▁▄▆▆▅▆▃▃█▇▇▆▄▄▄,0.02031390134529154,0.017075678333557054,-0.019855695406649776,-0.02914591173077108,UP,False,43,55.0,WATCH,NONE,,GREEN,C,WATCHLIST,No standout factor
EXICOM,163.89,True,True,True,True,False,False,0.2552133986169123,33.963334425,0.25721682622684566,False,0.10619268792368583,True,29.63,True,1.5281466773253563,24.0,-0.68,2,False,▃▄▃▂▁▄▄▄▅█▅▇▇▅▄▇▅▆██,0.1120987989414397,0.383154696598869,0.07192920218949839,0.3369331065345409,FLAT,True,92,54.0,IGNORE,NONE,DEL30% ▃▄▃▂▁▄▄▄▅█▅▇▇▅▄▇▅▆██ P24 Z-0.7 2D,GREEN,C,WATCHLIST,"2D high delivery, CMF positive, RS leader"
BLUEJET,579.15,False,True,True,True,True,False,3.0959032830902955,159.327813645,3.4726281027580477,True,0.11557868253631537,True,26.26,False,0.6708648945546515,4.0,-2.06,0,False,▆▁▄▇▆█▇▆█▆█▂▂▇▇▆▆██▃,0.23776447958965585,0.3054209399301251,0.19759488283771454,0.25919934986579696,FLAT,True,89,54.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
INDNIPPON,1028.6,False,True,True,True,True,True,2.5269913745107417,9.290520919999999,2.763491616768098,True,-0.07640500593564153,True,35.85,False,0.7102737079853785,8.0,-1.41,0,True,▆▅█▅▂█▄▄▆▄▅▆▆▄▄▄▆▅▇▁,0.14850379633765054,0.2733349839069077,0.10833419958570922,0.22711339384257956,FLAT,True,87,54.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
SCHNEIDER,1492.6,True,True,True,True,False,True,0.6402924808580801,61.3622786,0.7259777765470297,False,0.3437336933303693,True,62.34,True,1.31714892403258,92.0,1.16,0,False,▄█▅▂▁▁▃▄▅▅▅▃▃▄▄▂▄▄▃▆,0.3596283476042994,0.2627749576988154,0.3194587508523581,0.2165533676344873,UP,True,86,54.0,IGNORE,SEED,,GREEN,C,WATCHLIST,"Delivery P92, CMF positive"
GRANULES,863.55,False,True,True,True,True,True,1.8496162051076037,183.44841696,2.0297870016039985,True,-0.04655459627967527,True,50.16,False,0.952597994530538,60.0,0.3,0,True,▁▃▄▃█▄▅▃▁▃▄▃▃▅▄▅▄▄▃▃,0.12874975491797924,0.24269679090516627,0.08858015816603793,0.19647520084083814,FLAT,True,84,54.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
TATATECH,726.55,False,True,True,True,False,True,2.4755434944849513,216.900531595,2.4507255576604097,True,0.08318877674251128,True,18.37,False,0.44561961017380863,2.0,-2.59,0,False,▅▆▇▆▇▅▅█▆▆▅▇▇▇▆▂▁▃▅▂,-0.024895987115823415,0.2256241565452093,-0.06506558386776473,0.17940256648088115,FLAT,True,83,54.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
VINCOFE,161.16,False,True,True,True,True,True,2.0282581561420896,116.686624836,2.0812499588653686,True,-0.208706331666355,True,32.83,False,0.8878732150584162,66.0,0.42,0,True,▂▅▄█▃▄▃▁▅▇▃▃▃▃▃▂▄▆▅▃,0.05478107205968974,0.21602656002414533,0.014611475307748423,0.1698049699598172,FLAT,True,81,54.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
RBLBANK,375.1,False,True,True,True,False,True,1.1382288432540693,247.79424835,1.159516616715263,True,0.06630451568260365,True,53.17,True,1.1795110697014066,88.0,1.31,0,True,▃▁▄▇▅▃▄▃▇█▆▅▅█▃▃▃▄▄▆,0.03905817174515236,0.19916879795396425,-0.0011114250067889575,0.15294720788963612,FLAT,True,79,54.0,IGNORE,SEED,,GREEN,C,WATCHLIST,CMF positive
GOKEX,845.75,True,True,True,True,False,True,0.30526122844678116,23.2472994,0.3217327860466629,False,0.4335023053984731,True,46.58,True,1.114647395247553,72.0,0.46,0,True,▅▄▆▃▇█▁▃▄▇▂▆▆▄▄▅▅▅▇▆,0.2455817378497791,0.1672762404250916,0.20541214109783779,0.12105465036076346,UP,True,75,54.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
IPCALAB,1793.1,False,True,True,True,True,True,0.7833337254651523,25.073634539999997,0.8430841043380842,False,0.0867466695753725,True,60.13,True,1.1968550955414015,86.0,0.97,0,True,█▄▆▅▄▄█▁▅▄▄▅▅▅▅▄▇▅█▇,0.09736842105263155,0.16336858496074735,0.05719882430069023,0.11714699489641922,FLAT,True,74,54.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
DLINKINDIA,533.25,False,True,True,True,True,True,1.4148954055939513,16.671687975,1.4620731750082616,True,-0.10241675868139923,True,63.27,True,1.134155522891048,94.0,1.37,0,True,▁▄▅▆▄▅▃▆▇▅▆▆▆▅█▆▅█▇▇,0.08109477952356814,0.15472065829363357,0.04092518277162682,0.10849906822930544,FLAT,True,73,54.0,IGNORE,NONE,,GREEN,C,WATCHLIST,Delivery P94
ARKADE,131.06,False,True,True,False,True,False,10.344832631442902,36.139218336,11.343118766388562,True,0.10677041238686492,True,22.41,False,0.5940751540857577,5.0,-1.7,0,False,▁▄▅▄▆█▁▃▆▅▆▆▆▃▅▁▄▃▄▁,0.16363313504394927,0.11077209933045173,0.12346353829200796,0.0645505092661236,UP,True,64,54.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
INDIAGLYCO,1078.0,False,True,True,True,True,True,0.8863976137490083,10.6227198,0.9350063663072523,False,0.22984049756732022,True,51.66,True,1.0370162196884534,72.0,0.63,0,True,▆▃▅▅▃▅▃█▄█▁▆▆▂▂▆▄▂▁▅,0.10219313941005059,0.11128292356064118,0.062023542658109276,0.06506133349631305,FLAT,True,64,54.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
WSTCSTPAPR,533.3,False,True,True,True,False,True,2.044362183759099,14.143169329999997,2.0987903522369655,True,0.11638529016889684,True,46.15,False,0.8781360302162518,19.0,-0.8,0,False,▆▆▅▁▆▅█▄▅▄▅▄▄▁▂▃▃▄▄▃,0.05135534746180381,0.0880342752218708,0.011185750709862496,0.04181268515754266,FLAT,True,60,54.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
JINDALSAW,261.55,False,True,True,True,False,True,0.6604046337865578,29.13682693,0.6846565723435637,False,0.11276157253410499,True,57.51,True,1.313733552631579,87.0,1.12,0,True,▅▁▄▄▃▅▆█▄▆▄▃▃▅▇▇▇▆▅█,0.09065510195571491,0.06681078435371379,0.050485505203773595,0.02058919428938566,UP,True,55,54.0,IGNORE,SEED,,GREEN,C,WATCHLIST,CMF positive
SPECTRUM,1946.7,True,True,True,True,False,True,3.3515513448351473,31.688771940000002,3.339155050176838,False,0.07867332438873918,False,16.18,False,0.3564033657870391,1.0,-2.69,0,False,▅█▆▆▆▅▅▇▆▇▆██▆▆▆▆▆▁▂,0.15647834610586364,0.6870612704740444,0.11630874935392232,0.6408396804097163,FLAT,True,98,53.0,IGNORE,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader"
RAIN,200.91,False,True,True,True,False,True,1.5064078769454547,138.159839973,1.5499996266017013,True,-0.06945901501911304,False,33.1,False,0.8724301528729574,14.0,-1.18,0,True,▂▄▂▂▂▂▆▂▁█▃▇▇▅▆▆▄▄▅▃,-0.015002206206795154,0.5331959706959708,-0.05517180295873647,0.48697438063164267,FLAT,True,96,53.0,IGNORE,NONE,,GREEN,C,WATCHLIST,RS leader
ASTRAMICRO,1782.2,True,True,True,True,False,True,0.6002925260196357,113.39675228,0.6529246262106116,False,0.24345114451811495,False,49.04,True,1.2271965166036887,71.0,0.47,0,True,▁▄▃▅▄▁▁▅▁▂▂▅▅▄▃▃█▃▄▆,0.222610962475132,0.5655993323670225,0.1824413657231907,0.5193777423026944,FLAT,True,96,53.0,IGNORE,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader"
SANGHVIMOV,449.45,True,True,True,True,False,True,0.593480330493076,12.643163334999999,0.6298367839679803,False,0.2081712586401206,False,48.74,True,1.016178800767242,68.0,0.48,0,True,▆▅▁▄▃▆▇▅▆█▄▆▆▅█▆█▄▇▆,0.14743426091396472,0.4796220700553069,0.1072646641620234,0.43340047999097875,FLAT,True,95,53.0,IGNORE,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader"
SHILPAMED,599.8,False,True,True,True,False,True,0.32263548680799553,23.5679414,0.33611593313863863,False,0.16805258080509855,False,43.44,True,1.0452986825482764,35.0,-0.46,0,True,▅▅▇▄▅▇▃▅▆▁▂▅▅█▃▅▅▇▆▆,0.053852235790213365,0.44460500963391136,0.013682639038272049,0.39838341956958323,FLAT,True,94,53.0,IGNORE,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader"
SFL,748.5,True,True,True,True,False,True,0.40236422115645704,7.71426555,0.4216067068083297,False,0.07977239975837995,False,53.76,True,1.1395021037124962,58.0,0.12,0,True,▂▅▁▂▃▄█▂▃▁▃▃▃▁▂▃▃▃▃▄,0.09928036422382136,0.4247644427524506,0.059110767471880044,0.3785428526881225,FLAT,True,94,53.0,IGNORE,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader"
ARVIND,539.1,True,True,True,True,False,True,0.5541434269811404,31.38845058,0.5526468304009365,False,0.07296953462417725,False,50.01,True,1.0766415500538211,74.0,0.42,0,True,▅▄█▅█▅▄▆▅▅▂▆▆▆▁▆▅▆█▆,0.07798440311937616,0.37983107243409275,0.03781480636743484,0.3336094823697646,FLAT,True,92,53.0,IGNORE,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader"
GHCLTEXTIL,110.72,False,True,True,True,True,True,1.673717555674249,10.786718848,1.8617976325603107,True,0.25121305384546155,False,46.57,False,0.8220145269047809,5.0,-1.44,0,False,▅▁█▆▇▃▇▃▅▃▃██▇▁▄▃▄▃▁,0.1428571428571428,0.23764811088754767,0.10268754610520148,0.19142652082321954,FLAT,True,84,53.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
JBMA,672.35,True,False,True,True,False,True,0.34973152991663514,27.94757245,0.33553436498441475,False,0.1354592427719403,False,42.9,True,1.50883671854392,94.0,1.32,1,True,▃▅▁▇▆▄▄▃▆▇▅▆▆▆▄▅▆▅▇█,-0.006501662356852567,0.06934393638170988,-0.04667125910879388,0.023122346317381748,FLAT,True,55,53.0,IGNORE,SEED,DEL43% ▃▅▁▇▆▄▄▃▆▇▅▆▆▆▄▅▆▅▇█ P94 Z+1.3,GREEN,C,WATCHLIST,"Delivery P94, CMF positive"
